	AR0382_A	AR0382_B	AR0387_A	AR0387_B
B9J08_00405	1757.15396558138	1650.69981295344	1344.45665038908	1247.69907735241
B9J08_00404	1093.15251512611	1174.64474744298	1138.78906081115	1141.84973887077
B9J08_00403	1966.66078455455	1977.45950288961	2045.24991858055	1960.85899537251
B9J08_00402	104.753409486582	150.23434020054	117.116266287434	124.372972715935
B9J08_00401	3081.77772425043	3139.8977101913	3183.08681462513	3400.4099987229
B9J08_00400	7156.17848194226	7823.45326594315	9603.53383556958	7831.52793091084
B9J08_00399	1135.39179314489	1194.3630045943	1083.5635043504	1095.54065328504
B9J08_00398	7398.63193777008	7488.24289437069	7535.43196259148	8041.90349114312
B9J08_00397	5388.88708963637	5303.27220907908	5873.90444493642	5743.64972936036
B9J08_00396	1354.19125328219	1372.76628358244	1184.49296960624	1370.74893333733
B9J08_00395	1284.91883733139	1407.50797475381	1393.01705348387	1364.13334968222
B9J08_00394	8690.30905958447	8773.68546771156	9417.8617060895	9613.76616759557
B9J08_00393	939.40154313774	1080.74828481764	1054.99856135347	1063.78585174055
B9J08_00392	61271.4519084866	59457.1180636164	65984.0661581535	63660.4383963244
B9J08_00391	2377.22656689712	2475.1107548039	2405.16820034194	2617.12489395872
B9J08_00390	335.379867469139	360.562416481297	341.827151196657	329.456066024126
B9J08_00389	41.3944924584076	38.4975496763885	175.198317047869	189.205692535944
B9J08_00388	2103.51604533541	2233.79684585679	3435.41047776473	3444.07285084658
B9J08_00387	41397.8716006491	40385.807539784	49092.6631992992	51448.0709690044
B9J08_00386	3020.95316390338	3028.16091966714	3108.8179628331	3085.50821674001
B9J08_00385	7052.26985801605	6394.34910478551	6144.31923864074	6065.16709499836
B9J08_00384	63.3589170281749	72.3002762215101	69.5080279592087	34.4010350065352
B9J08_00383	3200.8924882634	3142.71460407006	3539.19643732026	3364.68584698535
B9J08_00382	2687.26286755499	2581.21375757054	2397.55088220942	2187.11195637703
B9J08_00381	1917.66322205276	1917.3657668094	2202.3571050637	2160.64962175662
B9J08_00380	24542.7101000338	23798.0584523919	23726.9938180209	23223.3448628733
B9J08_00379	1589.886424627	1675.11289323603	1835.77366993636	1948.95094479332
B9J08_00378	1920.19757873389	1835.67584432535	1737.70069898022	1751.80655187125
B9J08_00377	11714.6413657294	11521.095964129	10433.8215120138	11610.3493147056
B9J08_00376	261.883523716456	268.543883108466	228.519543975481	273.885163321261
B9J08_00375	4708.83471353396	4747.40515033708	5071.22954672254	4690.44881146798
B9J08_00374	404.652283419944	440.374409712834	312.310043433157	306.963081596776
B9J08_00373	3359.71217361402	3325.81270618947	3399.22821663528	3422.90298315025
B9J08_00372	9720.10265768241	9945.51332127578	9932.9828448009	9906.17496515112
B9J08_00371	6433.04204226069	6295.7578190289	6133.84542620853	6448.87094699433
B9J08_00370	1292.52190737477	1301.40497198718	1588.21083062959	1582.44761030062
B9J08_00369	22101.2798305482	20980.2256090055	525.594951143606	490.876307208637
B9J08_00368	220.489031258049	231.924262684584	129.494408252772	107.172455212667
B9J08_00367	2453.25726733093	2548.34999565167	2612.740119453	2363.08648160277
B9J08_00366	712.154227396686	723.002762215101	761.731813251603	715.806151482137
B9J08_00365	756.08307653622	805.631649325398	775.062119983506	791.22380515031
B9J08_00364	68.4276303904289	88.2626748678175	60.9385450601282	44.9859688546999
B9J08_00363	9025.68892705361	9199.03644340435	8769.43750005908	9212.86179809634
B9J08_00362	289.761447208853	310.797291289868	265.653969871496	279.177630245343
B9J08_00361	8001.8088278783	7778.38296388298	7460.21094603288	7729.64794262226
B9J08_00360	4732.48870922448	5017.82696269805	4331.39752310193	4589.89193991041
B9J08_00359	503.492193983897	625.35044108475	398.957037190527	488.230073746596
B9J08_00358	676.673233860908	706.10139894254	557.016388440234	513.369291635987
B9J08_00357	4860.89611440158	5109.84549607088	6967.94176171904	7281.11137080628
B9J08_00356	4.22392780187833	2.81689387876013	1.90432953312901	3.96935019306176
B9J08_00355	19009.3646795732	18873.1889876929	21035.224022943	20864.2277314636
B9J08_00354	402.117926738817	485.444711772996	281.840770903093	283.146980438405
B9J08_00353	762.841361019226	846.007128254294	794.105415314796	779.315754571125
B9J08_00352	1022.19052805456	984.03492831354	1254.95316233202	1336.34789833079
B9J08_00351	2223.47559490875	2804.68733861884	5772.97497968058	6043.99722730203
B9J08_00350	3386.74531154604	3377.4557606334	3288.77710371379	3544.62972240415
B9J08_00349	1055.13716490921	1006.57007934362	1067.37670331881	1096.86377001607
B9J08_00348	18412.946073948	17814.0368892791	17033.2755090724	17425.4473475411
B9J08_00347	10503.2188721506	10262.8833649494	10982.268417555	10901.1587468786
B9J08_00346	796.632783434252	815.021295587932	911.22168160223	877.226392666648
B9J08_00345	22968.0298154936	25563.3119497482	40018.5329739395	39495.0344209645
B9J08_00344	224.712959059927	301.407645027334	306.59705483377	310.932431789838
B9J08_00343	2481.13519082333	2687.31676033717	3789.61577092672	3590.93880798987
B9J08_00342	917.437118567973	1065.72485079758	1032.14660695592	1047.9084509683
B9J08_00341	11125.8258301475	10999.0316319321	12314.3469259787	11130.0579413452
B9J08_00340	25806.5092983558	26109.7893622277	27847.0107629455	28322.6367442266
B9J08_00339	771.289216622983	853.518845264321	796.961909614489	768.73082072296
B9J08_00338	2024.95098822047	2009.38430018223	1716.7530741158	1909.2574428627
B9J08_00337	611.624745711982	556.806023368253	591.294320036557	587.46382857314
B9J08_00336	885.335267273697	879.809854799415	957.87775516389	881.19574285971
B9J08_00335	1015.43224357155	1055.3962399088	960.734249463584	973.813914031151
B9J08_00334	1385.44831901609	1428.16519653139	1523.46362650321	1373.39516679937
B9J08_00333	2925.49239558093	3264.780005483	4495.16986295102	4714.26491262634
B9J08_00332	0	2.81689387876013	0.952164766564503	1.32311673102059
B9J08_00331	854.922987100173	828.166800355479	476.082383282252	517.338641829049
B9J08_00330	49340.5454393011	58448.6700550203	107755.534467338	111813.948705088
B9J08_00329	2760.75921130767	2988.7244053645	3889.593071416	3932.30292459318
B9J08_00328	723.981225241945	771.828922780277	696.984609125216	691.990050323766
B9J08_00327	2491.27261754784	2545.53310177291	2709.86092564258	2613.15554376566
B9J08_00326	5915.18849375041	4242.24218141276	11843.9775312959	3875.40890515929
B9J08_00325	1507.09743971019	1533.32923467177	1706.27926168359	1606.26371145899
B9J08_00324	1039.93102482244	1038.49487663624	704.601927257733	654.94278185519
B9J08_00323	2150.82403671644	2449.75870989506	1883.38190826459	2020.39924826843
B9J08_00322	401.273141178441	565.256705004534	1756.74399431151	1829.87043900147
B9J08_00321	74126.5537807231	73914.3564140397	78823.0558705093	78999.3306590461
B9J08_00320	14937.4982785625	15507.0008025745	16293.4434854518	18063.189611893
B9J08_00319	4988.4587340183	4729.56482243827	4660.84653233324	4519.76675316632
B9J08_00318	940.246328698116	971.828388172246	997.8686753596	873.257042473586
B9J08_00317	1363.48389444632	1510.79408364169	1700.5662730842	1623.46422896226
B9J08_00316	3937.54549691098	4130.50539088861	4438.99214172371	4417.88676487773
B9J08_00315	476.459056051875	529.576049206905	616.050603967234	639.065381082943
B9J08_00314	1012.89788689042	965.255635788473	978.825380028309	775.346404378063
B9J08_00313	6664.51328580362	6803.73768183198	7804.89459152923	7424.0079777565
B9J08_00312	4668.28500663593	4765.24547823589	5285.46661919956	5435.36353103256
B9J08_00311	3277.76797425758	3385.90644226968	3753.43350979727	3643.86347723069
B9J08_00310	785.650571149369	762.439276517743	845.522312709279	863.995225356442
B9J08_00309	2225.1651660295	2299.52436969452	2615.59661375269	2390.8719329542
B9J08_00308	299.054088372986	307.041432784855	204.715424811368	190.528809266964
B9J08_00307	1728.43125652861	1818.77448105279	2161.41402010142	2070.67768404722
B9J08_00306	1098.22122848836	1110.79515285775	1289.23109392834	1204.03622522873
B9J08_00305	497.578695061267	471.360242379196	443.708781219059	477.645139898431
B9J08_00304	10841.1330963009	11418.7488198673	14608.1118486326	14504.0056054477
B9J08_00303	1053.44759378845	1067.60278005009	1196.87111157158	1139.20350540872
B9J08_00302	4578.73773723611	4169.94190519125	3398.27605186871	3314.40741120657
B9J08_00301	1895.69879748299	1834.7368796991	991.203521993648	858.70275843236
B9J08_00300	3430.67416068558	3388.72333614844	1631.05824512499	1554.66215894919
B9J08_00299	792.408855632374	799.997861567878	950.260437031374	883.841976321751
B9J08_00298	2325.69464771421	2395.29876157237	2277.57812162229	2089.2013182815
B9J08_00297	755.238290975845	719.246903710088	595.102979102815	619.218630117634
B9J08_00296	2005.52092033183	2357.74017652223	3170.7086726598	3280.00637620003
B9J08_00295	1817.13374036806	2037.55323896983	2481.3413816671	2392.19504968522
B9J08_00294	3422.22630508182	3592.47866004542	3840.08050355464	4030.2135626887
B9J08_00293	4054.97068980319	4015.01274185944	4279.98062570744	3985.227593834
B9J08_00292	3113.8795755447	3064.78054009103	3256.4035016506	3032.58354749918
B9J08_00291	4549.17024262296	4746.46618571083	4406.61853966052	4530.35168701448
B9J08_00290	2303.73022314444	2224.40719959425	2647.01805104932	2361.76336487174
B9J08_00289	760.307004338099	799.997861567878	855.996125141489	791.22380515031
B9J08_00288	680.052376102411	682.627283286206	668.419666128281	633.77291415886
B9J08_00287	2502.25482983272	2518.30312761156	2591.79249458858	2749.43656706078
B9J08_00286	1164.95928775804	1128.63548075656	1003.58166395899	1053.20091789239
B9J08_00285	7236.43311017795	8430.02441450283	10060.5729235205	10004.0856032466
B9J08_00284	918.281904128348	960.560812657206	1485.37703584063	1262.25336139364
B9J08_00283	2365.39956905186	2375.58050442105	2558.46672775882	2302.22311197582
B9J08_00282	343.827723072896	362.440345733804	254.227992672722	304.316848134735
B9J08_00281	1284.91883733139	1242.25020053322	1194.01461727189	1114.06428751933
B9J08_00280	3034.46973286939	3035.67263667717	3214.50825192176	3272.06767581391
B9J08_00279	3972.18170488638	4071.35061943465	4591.33850437404	4723.52672974349
B9J08_00278	1085.54944508273	1087.32103720141	926.456317867262	936.766645562574
B9J08_00277	939.40154313774	1015.0207609799	679.845643327055	668.173949165396
B9J08_00276	5726.80131378664	5774.63245145828	5451.14328858178	5853.46841803507
B9J08_00275	2144.91053779381	2153.045887999	2034.77610614834	1837.80913938759
B9J08_00274	674.983662740157	678.871424781192	633.189569765395	582.171361649058
B9J08_00273	16097.3888529583	14545.5010252911	13618.8126561721	14277.7526444431
B9J08_00272	734.963437526829	780.279604416557	877.895914772472	869.287692280525
B9J08_00271	1702.24290415697	1763.37556810384	1465.38157574277	1307.23933024834
B9J08_00270	1193.68199681082	1289.19843184589	1433.96013844614	1311.2086804414
B9J08_00269	12829.7583054252	13353.9549145755	20170.6584149024	20510.9555642811
B9J08_00268	2296.97193866143	2231.91891660428	2397.55088220942	2271.79142716234
B9J08_00267	2187.1498158126	2197.1772254329	2478.4848873674	2205.63559061132
B9J08_00266	2155.8927500787	1931.4502362032	2440.39829670482	2208.28182407336
B9J08_00265	621.76217243649	755.866524133969	811.244381112957	740.945369371528
B9J08_00264	0.844785560375665	0.938964626253378	0	0
B9J08_00263	684.276303904289	796.242003062865	806.483557280134	821.655489963783
B9J08_00262	209.506818973165	193.426713008196	528.451445443299	501.461241056802
B9J08_00261	409.720996782198	444.130268217848	471.321559449429	447.213455084958
B9J08_00260	413.1001390237	419.71718793526	355.15745792856	351.949050451476
B9J08_00259	37.1705646565293	26.2910095350946	39.0387554291446	39.6935019306176
B9J08_00258	4258.56400985373	4160.55225892872	4000.04418433748	3753.6821659054
B9J08_00257	569.385467693198	594.364608418388	558.920717973363	539.831626256399
B9J08_00256	1495.27044186493	1623.46983879209	1708.18359121672	1577.15514337654
B9J08_00255	993.467819001782	1102.34447122147	1152.11936754305	1112.74117078831
B9J08_00254	1923.57672097539	1783.09382525517	1607.25412596088	1526.87670759776
B9J08_00253	7054.80421469718	7084.48810508174	7801.08593246298	7294.34253811649
B9J08_00252	658.932737093019	624.411476458496	578.916178071218	595.402528959263
B9J08_00251	261.883523716456	310.797291289868	249.4671688399	261.977112742076
B9J08_00250	2390.74313586313	2584.96961607555	2567.98837542447	2412.04180065053
B9J08_00249	3863.20436759792	3804.68466557869	3794.37659475955	3727.21983128499
B9J08_00248	872.663483868062	1014.08179635365	572.251024705267	620.541746848654
B9J08_00247	206.127676731662	247.886661330892	213.284907710449	216.991143887376
B9J08_00246	1573.83549897986	1637.55430818589	1227.34038410164	1299.30062986221
B9J08_00245	1530.75143540071	1555.86438570185	2331.85151331647	2741.49786667465
B9J08_00244	1660.00362613818	1563.37610271187	1497.75517780596	1418.38113565407
B9J08_00243	1485.13301514042	1432.86001966266	1424.4384907805	1255.63777773854
B9J08_00242	4016.95533958629	3850.6939322651	4314.25855730376	4405.97871429855
B9J08_00241	781.42664334749	762.439276517743	716.980069223071	689.343816861725
B9J08_00240	1111.73779745438	1105.16136510023	1154.97586184274	1098.18688674709
B9J08_00239	8372.66968888322	7730.49576794406	8148.62607225902	7775.95702820798
B9J08_00238	1251.12741491636	1340.84148628982	1425.39065554706	1304.5930967863
B9J08_00237	1028.10402697718	857.274703769334	969.303732362664	759.469003605816
B9J08_00236	753.548719855094	684.505212538713	673.180489961104	701.25186744091
B9J08_00235	14261.669830262	14007.4742944479	15658.3495861533	15254.2127919363
B9J08_00234	1654.09012721555	1732.38973543748	1557.74155809953	1541.43099163898
B9J08_00233	660.62230821377	614.082865569709	409.430849622736	415.458653540464
B9J08_00232	2207.42466926161	2328.63227310838	2440.39829670482	2474.22828700849
B9J08_00231	3219.47777059166	3176.51733061518	2948.85428205027	3191.35755522165
B9J08_00230	466.321629327367	465.726454621676	323.736020631931	247.422828700849
B9J08_00229	4890.46360901473	6073.22320260685	10259.5753597325	9697.12252164987
B9J08_00228	2402.57013370839	2454.45353302633	2741.28236293921	2573.46204183504
B9J08_00227	474.769484931124	455.397843732888	512.264644411703	587.46382857314
B9J08_00226	1482.59865845929	1503.28236663166	1028.33794788966	1099.51000347811
B9J08_00225	160.509256471376	153.051234079301	149.489868350627	137.604140026141
B9J08_00224	1655.7796983363	1678.86875174104	1823.39552797102	1761.0683689884
B9J08_00223	2084.08597744677	2027.22462808104	2146.17938383639	2017.75301480639
B9J08_00222	642.037025885506	652.580415246098	368.487764660463	419.428003733526
B9J08_00221	362.41300540116	430.045798824047	334.209833064141	378.411385071887
B9J08_00220	1964.12642787342	1901.40336816309	1632.96257465812	1714.75928340268
B9J08_00219	823.665921366274	846.946092880547	657.945853696072	572.909544531913
B9J08_00218	1665.07233950044	1871.35650012298	2142.37072477013	2536.41477336646
B9J08_00217	1183.54457008631	1158.68234879667	1243.52718513324	1229.17544311812
B9J08_00216	1134.54700758452	1125.8185868778	1373.02159338601	1397.21126795774
B9J08_00215	7786.38850998251	7733.31266182282	7492.58454809608	7267.88020349608
B9J08_00214	4118.32960683137	4030.97514050575	4857.9446390121	4928.60982305168
B9J08_00213	2064.65590955813	2230.97995197803	1719.60956841549	1856.33277362188
B9J08_00212	92.0816260809475	88.2626748678175	55.2255564607412	82.0332373232763
B9J08_00211	146.992687505366	170.891561978115	82.8383346911118	58.2171361649058
B9J08_00210	1487.66737182155	1686.38046875107	1680.57081298635	1694.91253243737
B9J08_00209	4854.98261547895	4815.01060342732	5074.08604102224	4818.79113437697
B9J08_00208	669.914949377903	617.838724074723	477.034548048816	424.720470657608
B9J08_00207	698.637658430675	723.002762215101	680.79780809362	602.018112614366
B9J08_00206	1790.10060243603	1875.112358628	1788.16543160814	1866.91770747005
B9J08_00205	2043.53627054873	2017.83498181851	2297.57358172015	2086.55508481946
B9J08_00204	716.378155198564	647.885592114831	479.89104234851	468.383322781287
B9J08_00203	310.036300657869	340.844159329976	321.831691098802	344.010350065352
B9J08_00202	803.391067917258	898.589147324483	757.923154185345	780.638871302145
B9J08_00201	469.70077156887	524.881226075638	421.808991588075	504.107474518843
B9J08_00200	3177.23849257288	2935.20342166806	2973.61056598094	2908.21057478325
